time,ClgPct,ClgStg01Cmd,ClgStg02Cmd,EffRmSp,ExhAirDmprFbk,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,SuplFanStatus,UnoccClgSp,UnoccHtgSp,oppMode
2025/1/27 14:30,0,1,1,68.2,52,0,1,1,60.7,1,1,0,41,45.5,70,67.6,100,2,80,60,5
2025/1/27 14:45,0,1,1,68.2,52,0,1,1,60.83333333,1,1,0,40.66666667,45.7,70,67.5,100,2,80,60,5
2025/1/27 15:00,0,1,1,68.2,52,0,1,1,62.3,1,1,0,39.33333333,46.36666667,70,69.5,100,2,80,60,5
2025/1/27 15:15,0,1,1,68.2,52,0,1,1,61.96666667,1,1,0,36.66666667,48.3,70,68.83333333,100,2,80,60,5
2025/1/27 15:30,0,1,1,68.2,52,0,1,1,61.73333333,1,1,0,34.66666667,48.66666667,70,68.4,100,2,80,60,5
2025/1/27 15:45,0,1,1,68.2,52,0,1,1,61.6,1,1,0,31,48.83333333,70,68.46666667,100,2,80,60,5
2025/1/27 16:00,0,1,1,68.2,52,0,1,1,61.6,1,1,0,29.33333333,48.73333333,70,68.6,100,2,80,60,5
2025/1/27 16:15,0,1,1,68.2,52,0,1,1,61.8,1,1,0,28.66666667,48.83333333,70,68.6,100,2,80,60,5
2025/1/27 16:30,0,1,1,68.2,52,0,1,1,61.8,1,1,0,28,48.6,70,68.6,100,2,80,60,5
2025/1/27 16:45,0,1,1,68.2,52,0,1,1,61.8,1,1,0,28,48.03333333,70,68.63333333,100,2,80,60,5
2025/1/27 17:00,0,1,1,68.2,52,0,1,1,61.9,1,1,0,27,50.5,70,68.7,100,2,80,60,5
2025/1/27 17:15,0,1,1,68.2,52,0,1,1,62.1,1,1,0,25.33333333,49.8,70,68.7,100,2,80,60,5
2025/1/27 17:30,0,1,1,68.2,52,0,1,1,62.1,1,1,0,25.66666667,50.86666667,70,68.63333333,100,2,80,60,5
2025/1/27 17:45,0,1,1,68.2,52,0,1,1,62.23333333,1,1,0,25,50.5,70,68.6,100,2,80,60,5
2025/1/27 18:00,0,1,1,68.2,52,0,1,1,62.33333333,1,1,0,25,51.4,70,68.66666667,100,2,80,60,5
2025/1/27 18:15,0,1,1,68.2,52,0,1,1,62.4,1,1,0,25,51.03333333,70,68.93333333,100,2,80,60,5
2025/1/27 18:30,0,1,1,68.2,52,0,1,1,62.66666667,1,1,0,25,52.43333333,70,69.4,100,2,80,60,5
2025/1/27 18:45,0,1,1,68.2,52,0,1,1,62.7,1,1,0,25,53.36666667,70,69.4,100,2,80,60,5
2025/1/27 19:00,0,1,1,68.2,52,0,1,1,62.7,1,1,0,25,53.3,70,69.26666667,100,2,80,60,5
2025/1/27 19:15,0,1,1,68.2,52,0,1,1,62.76666667,1,1,0,24.66666667,54.13333333,70,68.96666667,100,2,80,60,5
2025/1/27 19:30,0,1,1,68.2,52,0,1,1,62.63333333,1,1,0,23,51.06666667,70,68.63333333,100,2,80,60,5
2025/1/27 19:45,0,1,1,68.2,52,0,1,1,62.6,1,1,0,23,50.23333333,70,68.36666667,100,2,80,60,5
2025/1/27 20:00,0,1,1,68.2,52,0,1,1,62.4,1,1,0,23,51.26666667,70,68.3,100,2,80,60,5
2025/1/27 20:15,0,1,1,68.2,52,0,1,1,62.4,1,1,0,23,51.3,70,68.3,100,2,80,60,5
2025/1/27 20:30,0,1,1,68.2,52,0,1,1,62.53333333,1,1,0,23,53.76666667,70,68.16666667,100,2,80,60,5
2025/1/27 20:45,0,1,1,68.2,52,0,1,1,62.4,1,1,0,24,53.76666667,70,67.86666667,100,2,80,60,5
2025/1/27 21:00,0,1,1,68.2,52,0,1,1,62.3,1,1,0,24,53.46666667,70,67.63333333,100,2,80,60,5
2025/1/27 21:15,0,1,1,68.2,52,0,1,1,62.1,1,1,0,24,52.96666667,70,67.23333333,100,2,80,60,5
2025/1/27 21:30,0,1,1,68.2,52,16.66666667,1.333333333,1,62.56666667,1,1,0,23,53.06666667,70,68.06666667,100,2,80,60,5
2025/1/27 21:45,0,1,1,68.2,52,0,1,1,63.03333333,1,1,0,23,53.9,70,68.7,100,2,80,60,5
2025/1/27 22:00,0,1,1,68.2,52,0,1,1,62.2,1,1,0,23,51.86666667,70,67.46666667,100,2,80,60,5
2025/1/27 22:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.43333333,1,1,0,24,48.93333333,70,68,100,2,80,60,5
2025/1/27 22:30,0,1,1,68.2,52,0,1,1,62.4,1,1,0,25,48.16666667,70,68.56666667,100,2,80,60,5
2025/1/27 22:45,0,1,1,68.2,52,0,1,1,61.93333333,1,1,0,25,46.3,70,67.33333333,100,2,80,60,5
2025/1/27 23:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.56666667,1,1,0,25,45.76666667,70,68.76666667,100,2,80,60,5
2025/1/27 23:15,0,1,1,68.2,52,0,1,1,61.83333333,1,1,0,25,45.7,70,67.73333333,100,2,80,60,5
2025/1/27 23:30,0,1,1,68.2,52,16.66666667,1.333333333,1,62.03333333,1,1,0,25.33333333,45.2,70,67.93333333,100,2,80,60,5
2025/1/27 23:45,0,1,1,68.2,52,0,1,1,62.13333333,1,1,0,25,45.53333333,70,68.33333333,100,2,80,60,5
2025/1/28 0:00,0,1,1,68.2,52,0,1,1,61.7,1,1,0,25.66666667,44.5,70,67.43333333,100,2,80,60,5
2025/1/28 0:15,0,1,1,68.2,52,0,1,1,62.43333333,1,1,0,27,45.33333333,70,69.03333333,100,2,80,60,5
2025/1/28 0:30,0,1,1,68.2,52,16.66666667,1.333333333,1,61.46666667,1,1,0,27,44.7,70,67.26666667,100,2,80,60,5
2025/1/28 0:45,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,27,44.56666667,70,69.23333333,100,2,80,60,5
2025/1/28 1:00,0,1,1,68.2,52,0,1,1,61.53333333,1,1,0,27,44.6,70,67.3,100,2,80,60,5
2025/1/28 1:15,0,1,1,68.2,52,0,1,1,62.63333333,1,1,0,28,44.43333333,70,69.26666667,100,2,80,60,5
2025/1/28 1:30,0,1,1,68.2,52,0,1,1,61.6,1,1,0,28,44.6,70,67.43333333,100,2,80,60,5
2025/1/28 1:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.33333333,1,1,0,28,43.6,70,68.8,100,2,80,60,5
2025/1/28 2:00,0,1,1,68.2,52,0,1,1,61.66666667,1,1,0,28.66666667,44.16666667,70,67.53333333,100,2,80,60,5
2025/1/28 2:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.16666667,1,1,0,29,43.36666667,70,68.3,100,2,80,60,5
2025/1/28 2:30,0,1,1,68.2,52,0,1,1,61.66666667,1,1,0,29,43.86666667,70,67.53333333,100,2,80,60,5
2025/1/28 2:45,0,1,1,68.2,52,0,1,1,62.66666667,1,1,0,29,44.06666667,70,69.1,100,2,80,60,5
2025/1/28 3:00,0,1,1,68.2,52,0,1,1,61.6,1,1,0,29,44.13333333,70,67.36666667,100,2,80,60,5
2025/1/28 3:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.53333333,1,1,0,29,44,70,68.86666667,100,2,80,60,5
2025/1/28 3:30,0,1,1,68.2,52,0,1,1,61.86666667,1,1,0,29,44.2,70,67.73333333,100,2,80,60,5
2025/1/28 3:45,0,1,1,68.2,52,16.66666667,1.333333333,1,61.9,1,1,0,29,43.56666667,70,67.96666667,100,2,80,60,5
2025/1/28 4:00,0,1,1,68.2,52,0,1,1,62.2,1,1,0,29,44.5,70,68.66666667,100,2,80,60,5
2025/1/28 4:15,0,1,1,68.2,52,16.66666667,1.333333333,1,61.5,1,1,0,29.33333333,43.63333333,70,67,100,2,80,60,5
2025/1/28 4:30,0,1,1,68.2,52,0,1,1,62.6,1,1,0,29.33333333,44.76666667,70,69.26666667,100,2,80,60,5
2025/1/28 4:45,0,1,1,68.2,52,0,1.333333333,1,61.46666667,1,1,0,29,44.76666667,70,67.2,100,2,80,60,5
2025/1/28 5:00,0,1,1,68.2,52,0,1,1,62.73333333,1,1,0,29.66666667,44.43333333,70,69.23333333,100,2,80,60,5
2025/1/28 5:15,0,1,1,68.2,52,0,1,1,61.76666667,1,1,0,29,44.43333333,70,67.53333333,100,2,80,60,5
2025/1/28 5:30,0,1,1,68.2,52,16.66666667,1.333333333,1,62.33333333,1,1,0,30.66666667,44.7,70,68.4,100,2,80,60,5
2025/1/28 5:45,0,1,1,68.2,52,0,1,1,62.13333333,1,1,0,30.33333333,45.3,70,68.1,100,2,80,60,5
2025/1/28 6:00,0,1,1,68.2,52,0,1,1,61.83333333,1,1,0,31,44.36666667,70,67.53333333,100,2,80,60,5
2025/1/28 6:15,0,1,1,68.2,52,0,1,1,62.4,1,1,0,32,45.26666667,70,68.86666667,100,2,80,60,5
2025/1/28 6:30,0,1,1,68.2,52,16.66666667,1.333333333,1,61.3,1,1,0,32,44.03333333,70,67.1,100,2,80,60,5
2025/1/28 6:45,0,1,1,68.2,52,0,1,1,62.63333333,1,1,0,32,44.4,70,69.56666667,100,2,80,60,5
2025/1/28 7:00,0,1,1,68.2,52,0,1,1,61.33333333,1,1,0,32.33333333,43.76666667,70,67.3,100,2,80,60,5
2025/1/28 7:15,0,1,1,68.2,52,0,1,1,62.4,1,1,0,33.66666667,43.93333333,70,68.76666667,100,2,80,60,5
2025/1/28 7:30,0,1,1,68.2,52,0,1,1,61.46666667,1,1,0,33,43.76666667,70,67.43333333,100,2,80,60,5
2025/1/28 7:45,0,1,1,68.2,52,0,1,1,62.5,1,1,0,34,44.2,70,68.93333333,100,2,80,60,5
2025/1/28 8:00,0,1,1,68.2,52,0,1,1,61.6,1,1,0,34,44.73333333,70,67.43333333,100,2,80,60,5
2025/1/28 8:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.4,1,1,0,34,44.7,70,68.73333333,100,2,80,60,5
2025/1/28 8:30,0,1,1,68.2,52,0,1,1,61.86666667,1,1,0,34,45.16666667,70,67.93333333,100,2,80,60,5
2025/1/28 8:45,0,1,1,68.2,52,16.66666667,1.333333333,1,61.7,1,1,0,34.33333333,44.53333333,70,67.3,100,2,80,60,5
2025/1/28 9:00,0,1,1,68.2,52,0,1,1,62.6,1,1,0,34.66666667,45.6,70,69.13333333,100,2,80,60,5
2025/1/28 9:15,0,1,1,68.2,52,16.66666667,1.333333333,1,61.36666667,1,1,0,34.33333333,45.16666667,70,67.1,100,2,80,60,5
2025/1/28 9:30,0,1,1,68.2,52,0,1,1,62.7,1,1,0,35.33333333,45.76666667,70,69.5,100,2,80,60,5
2025/1/28 9:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.66666667,1,1,0,35.33333333,45.7,70,69.13333333,100,2,80,60,5
2025/1/28 10:00,0,1,1,68.2,52,0,1,1,62.46666667,1,1,0,35.33333333,45.2,70,68.7,100,2,80,60,5
2025/1/28 10:15,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,36,45.93333333,70,68.9,100,2,80,60,5
2025/1/28 10:30,0,1,1,68.2,52,0,1,1,63,1,1,0,36,45.43333333,70,70,100,2,80,60,5
2025/1/28 10:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.53333333,1,1,0,36,45.26666667,70,68.7,100,2,80,60,5
2025/1/28 11:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.3,1,1,0,36,45.76666667,70,68.33333333,100,2,80,60,5
2025/1/28 11:15,0,1,1,68.2,52,0,1,1,62.93333333,1,1,0,36.66666667,46.6,70,69.9,100,2,80,60,5
2025/1/28 11:30,0,1,1,68.2,52,16.66666667,1.333333333,1,62.46666667,1,1,0,36.66666667,45.6,70,68.9,100,2,80,60,5
2025/1/28 11:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.2,1,1,0,37.33333333,45.6,70,68.2,100,2,80,60,5
2025/1/28 12:00,0,1,1,68.2,52,0,1,1,62.6,1,1,0,37,46.7,70,69.5,100,2,80,60,5
2025/1/28 12:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.56666667,1,1,0,38,44.7,70,69.16666667,100,2,80,60,5
2025/1/28 12:30,0,1,1,68.2,52,16.66666667,1.333333333,1,61.96666667,1,1,0,38,43.96666667,70,68.06666667,100,2,80,60,5
2025/1/28 12:45,0,1,1,68.2,52,0,1,1,62.46666667,1,1,0,38,44.83333333,70,69.6,100,2,80,60,5
2025/1/28 13:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.33333333,1,1,0,39,44.76666667,70,68.86666667,100,2,80,60,5
2025/1/28 13:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.1,1,1,0,38,45.83333333,70,68.43333333,100,2,80,60,5
2025/1/28 13:30,0,1,1,68.2,52,0,1,1,62.76666667,1,1,0,38.33333333,45.93333333,70,69.9,100,2,80,60,5
2025/1/28 13:45,0,1,1,68.2,52,0,1,1,62.23333333,1,1,0,37.66666667,46.83333333,70,68.3,100,2,80,60,5
2025/1/28 14:00,0,1,1,68.2,52,0,1,1,62.3,1,1,0,36,47,70,68.1,100,2,80,60,5
2025/1/28 14:15,0,1,1,68.2,52,0,1,1,62.1,1,1,0,35,47.73333333,70,68.1,100,2,80,60,5
2025/1/28 14:30,0,1,1,68.2,52,0,1,1,62.1,1,1,0,35,48.33333333,70,68.1,100,2,80,60,5
2025/1/28 14:45,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,34,49.46666667,70,68.1,100,2,80,60,5
2025/1/28 15:00,0,1,1,68.2,52,0,1,1,62.6,1,1,0,33,50.43333333,70,68.1,100,2,80,60,5
2025/1/28 15:15,0,1,1,68.2,52,0,1,1,62.7,1,1,0,32.33333333,51.73333333,70,68.1,100,2,80,60,5
2025/1/28 15:30,0,1,1,68.2,52,0,1,1,62.76666667,1,1,0,32,52.03333333,70,68.43333333,100,2,80,60,5
2025/1/28 15:45,0,1,1,68.2,52,0,1,1,63,1,1,0,32,52.26666667,70,69.1,100,2,80,60,5
2025/1/28 16:00,0,1,1,68.2,52,0,1,1,63.36666667,1,1,0,31.66666667,53.46666667,70,69.4,100,2,80,60,5
2025/1/28 16:15,0,1,1,68.2,52,0,1,1,63.5,1,1,0,31,53.36666667,70,69.4,100,2,80,60,5
2025/1/28 16:30,0,1,1,68.2,52,0,1,1,63.66666667,1,1,0,31,54.23333333,70,69.4,100,2,80,60,5
2025/1/28 16:45,0,1,1,68.2,52,0,1,1,63.86666667,1,1,0,30.66666667,55.26666667,70,69.46666667,100,2,80,60,5
2025/1/28 17:00,0,1,1,68.2,52,0,1,1,64.06666667,1,1,0,30,55.73333333,70,69.7,100,2,80,60,5
2025/1/28 17:15,0,1,1,68.2,52,0,1,1,64.2,1,1,0,30,56.93333333,70,69.7,100,2,80,60,5
2025/1/28 17:30,0,1,1,68.2,52,0,1,1,64.2,1,1,0,29,57.76666667,70,69.7,100,2,80,60,5
2025/1/28 17:45,0,1,1,68.2,52,0,1,1,64.36666667,1,1,0,29,58.5,70,69.83333333,100,2,80,60,5
2025/1/28 18:00,0,1,1,68.2,52,0,1,1,64.53333333,1,1,0,28,58.33333333,70,70.03333333,100,2,80,60,5
2025/1/28 18:15,0,1,1,68.2,52,0,1,1,64.66666667,1,1,0,28,59.16666667,70,70.16666667,100,2,80,60,5
2025/1/28 18:30,0,1,1,68.2,52,0,1,1,64.93333333,1,1,0,28,60,70,70.56666667,100,2,80,60,5
2025/1/28 18:45,0,1,1,68.2,52,0,1,1,65,1,1,0,28,59.6,70,70.8,100,2,80,60,5
2025/1/28 19:00,0,1,1,68.2,52,0,1,1,65.06666667,1,1,0,28,60.6,70,70.56666667,100,2,80,60,5
2025/1/28 19:15,0,1,1,68.2,52,0,1,1,65.1,1,1,0,28,61.03333333,70,70.23333333,100,2,80,60,5
2025/1/28 19:30,0,1,1,68.2,52,0,1,1,65.1,1,1,0,27.33333333,61.26666667,70,69.86666667,100,2,80,60,5
2025/1/28 19:45,0,1,1,68.2,52,0,1,1,65.1,1,1,0,27,60.43333333,70,69.76666667,100,2,80,60,5
2025/1/28 20:00,0,1,1,68.2,52,0,1,1,65.1,1,1,0,27,61.06666667,70,69.7,100,2,80,60,5
2025/1/28 20:15,0,1,1,68.2,52,0,1,1,65.16666667,1,1,0,27,61.96666667,70,69.7,100,2,80,60,5
2025/1/28 20:30,0,1,1,68.2,52,0,1,1,65.3,1,1,0,27,62.13333333,70,69.46666667,100,2,80,60,5
2025/1/28 20:45,0,1,1,68.2,52,0,1,1,65.23333333,1,1,0,27,62,70,69.4,100,2,80,60,5
2025/1/28 21:00,0,1,1,68.2,52,0,1,1,65.1,1,1,0,27.33333333,60.33333333,70,69.26666667,100,2,80,60,5
2025/1/28 21:15,0,1,1,68.2,52,0,1,1,65.1,1,1,0,28,59.26666667,70,68.93333333,100,2,80,60,5
2025/1/28 21:30,0,1,1,68.2,52,0,1,1,65.03333333,1,1,0,28,59.53333333,70,68.66666667,100,2,80,60,5
2025/1/28 21:45,0,1,1,68.2,52,0,1,1,64.93333333,1,1,0,28.33333333,58.7,70,68.46666667,100,2,80,60,5
2025/1/28 22:00,0,1,1,68.2,52,0,1,1,64.73333333,1,1,0,29,58.96666667,70,68.36666667,100,2,80,60,5
2025/1/28 22:15,0,1,1,68.2,52,0,1,1,64.6,1,1,0,29,58.36666667,70,68.3,100,2,80,60,5
2025/1/28 22:30,0,1,1,68.2,52,0,1,1,64.43333333,1,1,0,29.33333333,57.86666667,70,67.8,100,2,80,60,5
2025/1/28 22:45,0,1,1,68.2,52,0,1,1,64.3,1,1,0,30,56.83333333,70,67.8,100,2,80,60,5
2025/1/28 23:00,0,1,1,68.2,52,0,1,1,64.3,1,1,0,30.33333333,56.3,70,67.66666667,100,2,80,60,5
2025/1/28 23:15,0,1,1,68.2,52,0,1,1,64.3,1,1,0,31,55.66666667,70,67.6,100,2,80,60,5
2025/1/28 23:30,0,1,1,68.2,52,0,1,1,64.23333333,1,1,0,31,55.6,70,67.6,100,2,80,60,5
2025/1/28 23:45,0,1,1,68.2,52,16.66666667,1.333333333,1,64.13333333,1,1,0,31.66666667,55.03333333,70,67.56666667,100,2,80,60,5
2025/1/29 0:00,0,1,1,68.2,52,0,1,1,65.2,1,1,0,32,56.86666667,70,69.86666667,100,2,80,60,5
2025/1/29 0:15,0,1,1,68.2,52,0,1,1,64.43333333,1,1,0,32,56.16666667,70,68.43333333,100,2,80,60,5
2025/1/29 0:30,0,1,1,68.2,52,0,1,1,64.06666667,1,1,0,32,55.06666667,70,67.93333333,100,2,80,60,5
2025/1/29 0:45,0,1,1,68.2,52,0,1,1,64.5,1,1,0,32,54.56666667,70,68.2,100,2,80,60,5
2025/1/29 1:00,0,1,1,68.2,52,0,1,1,65.33333333,1,1,0,32,55.5,70,69.8,100,2,80,60,5
2025/1/29 1:15,0,1,1,68.2,52,0,1,1,64.53333333,1,1,0,32.66666667,54.7,70,68.43333333,100,2,80,60,5
2025/1/29 1:30,0,1,1,68.2,52,0,1,1,64.3,1,1,0,33,54.13333333,70,67.96666667,100,2,80,60,5
2025/1/29 1:45,0,1,1,68.2,52,0,1,1,64.26666667,1,1,0,33,53.6,70,67.9,100,2,80,60,5
2025/1/29 2:00,0,1,1,68.2,52,16.66666667,1.333333333,1,64.2,1,1,0,33,53.8,70,67.83333333,100,2,80,60,5
2025/1/29 2:15,0,1,1,68.2,52,0,1,1,65.4,1,1,0,33,54.86666667,70,70.1,100,2,80,60,5
2025/1/29 2:30,0,1,1,68.2,52,0,1,1,64.46666667,1,1,0,33,54.2,70,68.36666667,100,2,80,60,5
2025/1/29 2:45,0,1,1,68.2,52,0,1,1,64.13333333,1,1,0,33,53.8,70,67.9,100,2,80,60,5
2025/1/29 3:00,0,1,1,68.2,52,0,1,1,64.23333333,1,1,0,33.66666667,53.4,70,68.2,100,2,80,60,5
2025/1/29 3:15,0,1,1,68.2,52,0,1,1,65.03333333,1,1,0,34,54.53333333,70,69.63333333,100,2,80,60,5
2025/1/29 3:30,0,1,1,68.2,52,0,1,1,64.26666667,1,1,0,34,53.63333333,70,68.3,100,2,80,60,5
2025/1/29 3:45,0,1,1,68.2,52,0,1,1,64.2,1,1,0,34,53.06666667,70,68.16666667,100,2,80,60,5
2025/1/29 4:00,0,1,1,68.2,52,0,1,1,64,1,1,0,34.66666667,52.53333333,70,67.9,100,2,80,60,5
2025/1/29 4:15,0,1,1,68.2,52,16.66666667,1.333333333,1,64,1,1,0,35.33333333,52.63333333,70,67.8,100,2,80,60,5
2025/1/29 4:30,0,1,1,68.2,52,0,1,1,65.16666667,1,1,0,35,53.8,70,70.03333333,100,2,80,60,5
2025/1/29 4:45,0,1,1,68.2,52,0,1,1,64.4,1,1,0,35.33333333,53.3,70,68.36666667,100,2,80,60,5
2025/1/29 5:00,0,1,1,68.2,52,0,1,1,63.86666667,1,1,0,36,52.8,70,67.83333333,100,2,80,60,5
2025/1/29 5:15,0,1,1,68.2,52,16.66666667,1.333333333,1,64.33333333,1,1,0,36,52.86666667,70,68.66666667,100,2,80,60,5
2025/1/29 5:30,0,1,1,68.2,52,0,1,1,64.56666667,1,1,0,36,54.03333333,70,69.03333333,100,2,80,60,5
2025/1/29 5:45,0,1,1,68.2,52,0,1,1,64,1,1,0,36,53.13333333,70,68.36666667,100,2,80,60,5
2025/1/29 6:00,0,1,1,68.2,52,0,1,1,63.73333333,1,1,0,37,52.43333333,70,68.03333333,100,2,80,60,5
2025/1/29 6:15,0,1,1,68.2,52,0,1,1,63.63333333,1,1,0,37,52.13333333,70,67.8,100,2,80,60,5
2025/1/29 6:30,0,1,1,68.2,52,16.66666667,1.333333333,1,64,1,1,0,38,52.03333333,70,68.56666667,100,2,80,60,5
2025/1/29 6:45,0,1,1,68.2,52,0,1,1,64.53333333,1,1,0,38,53.5,70,69.26666667,100,2,80,60,5
2025/1/29 7:00,0,1,1,68.2,52,0,1,1,63.73333333,1,1,0,38,52.63333333,70,68,100,2,80,60,5
2025/1/29 7:15,0,1,1,68.2,52,16.66666667,1.333333333,1,64.36666667,1,1,0,39,52.33333333,70,69.13333333,100,2,80,60,5
2025/1/29 7:30,0,1,1,68.2,52,0,1,1,64.16666667,1,1,0,39,52.93333333,70,68.63333333,100,2,80,60,5
2025/1/29 7:45,0,1,1,68.2,52,16.66666667,1.333333333,1,63.63333333,1,1,0,39,51.83333333,70,67.86666667,100,2,80,60,5
2025/1/29 8:00,0,1,1,68.2,52,0,1,1,64.7,1,1,0,40,52.5,70,69.86666667,100,2,80,60,5
2025/1/29 8:15,0,1,1,68.2,52,0,1,1,63.83333333,1,1,0,39,52.23333333,70,68.13333333,100,2,80,60,5
2025/1/29 8:30,0,1,1,68.2,52,0,1,1,63.93333333,1,1,0,40,51.93333333,70,68.46666667,100,2,80,60,5
2025/1/29 8:45,0,1,1,68.2,52,0,1,1,64.63333333,1,1,0,40,52.8,70,69.76666667,100,2,80,60,5
2025/1/29 9:00,0,1,1,68.2,52,0,1,1,64.03333333,1,1,0,40,52.43333333,70,68.5,100,2,80,60,5
2025/1/29 9:15,0,1,1,68.2,52,0,1,1,63.53333333,1,1,0,40,51.7,70,67.86666667,100,2,80,60,5
2025/1/29 9:30,0,1,1,68.2,52,16.66666667,1.333333333,1,64.2,1,1,0,40,51.53333333,70,68.83333333,100,2,80,60,5
2025/1/29 9:45,0,1,1,68.2,52,0,1,1,64.1,1,1,0,40,52.3,70,68.56666667,100,2,80,60,5
2025/1/29 10:00,0,1,1,68.2,52,0,1,1,63.53333333,1,1,0,40,51.63333333,70,67.83333333,100,2,80,60,5
2025/1/29 10:15,0,1,1,68.2,52,0,1,1,64.4,1,1,0,40,53.03333333,70,69.76666667,100,2,80,60,5
2025/1/29 10:30,0,1,1,68.2,52,0,1,1,63.46666667,1,1,0,40,52.43333333,70,68.06666667,100,2,80,60,5
2025/1/29 10:45,0,1,1,68.2,52,16.66666667,1.333333333,1,64.06666667,1,1,0,40,51.2,70,69.13333333,100,2,80,60,5
2025/1/29 11:00,0,1,1,68.2,52,0,1,1,63.7,1,1,0,40,51.63333333,70,68.46666667,100,2,80,60,5
2025/1/29 11:15,0,1,1,68.2,52,16.66666667,1.333333333,1,63.33333333,1,1,0,40.33333333,50.66666667,70,67.83333333,100,2,80,60,5
2025/1/29 11:30,0,1,1,68.2,52,0,1,1,64.4,1,1,0,41,51.3,70,70,100,2,80,60,5
2025/1/29 11:45,0,1,1,68.2,52,0,1,1,63.33333333,1,1,0,40,50.73333333,70,68.06666667,100,2,80,60,5
2025/1/29 12:00,0,1,1,68.2,52,16.66666667,1.333333333,1,64,1,1,0,41,50.16666667,70,69.43333333,100,2,80,60,5
2025/1/29 12:15,0,1,1,68.2,52,0,1,1,63.46666667,1,1,0,41,50.83333333,70,68.33333333,100,2,80,60,5
2025/1/29 12:30,0,1,1,68.2,52,16.66666667,1.333333333,1,63.4,1,1,0,41,49.6,70,68.46666667,100,2,80,60,5
2025/1/29 12:45,0,1,1,68.2,52,0,1,1,63.9,1,1,0,41,51.16666667,70,69.3,100,2,80,60,5
2025/1/29 13:00,0,1,1,68.2,52,0,1,1,63.03333333,1,1,0,41,51.03333333,70,67.86666667,100,2,80,60,5
2025/1/29 13:15,0,1,1,68.2,52,0,1,1,64.2,1,1,0,42,52.13333333,70,69.93333333,100,2,80,60,5
2025/1/29 13:30,0,1,1,68.2,52,0,1,1,63.53333333,1,1,0,41,52.36666667,70,68.73333333,100,2,80,60,5
2025/1/29 13:45,0,1,1,68.2,52,0,1,1,63.53333333,1,1,0,40.33333333,53.23333333,70,68.46666667,100,2,80,60,5
2025/1/29 14:00,0,1,1,68.2,52,0,1,1,63.73333333,1,1,0,38.66666667,53.23333333,70,68.4,100,2,80,60,5
2025/1/29 14:15,0,1,1,68.2,52,0,1,1,63.8,1,1,0,38,53.23333333,70,68.5,100,2,80,60,5
2025/1/29 14:30,0,1,1,68.2,52,0,1,1,64,1,1,0,37.66666667,53.23333333,70,68.7,100,2,80,60,5
2025/1/29 14:45,0,1,1,68.2,52,0,1,1,64.23333333,1,1,0,36.33333333,53.86666667,70,68.9,100,2,80,60,5
2025/1/29 15:00,0,1,1,68.2,52,0,1,1,64.4,1,1,0,35,55.26666667,70,68.93333333,100,2,80,60,5
2025/1/29 15:15,0,1,1,68.2,52,0,1,1,64.66666667,1,1,0,34,54.7,70,69.26666667,100,2,80,60,5
2025/1/29 15:30,0,1,1,68.2,52,0,1,1,64.8,1,1,0,34,53.76666667,70,69.66666667,100,2,80,60,5
2025/1/29 15:45,0,1,1,68.2,52,0,1,1,64.9,1,1,0,34,54.1,70,70.36666667,100,2,80,60,5
2025/1/29 16:00,0,1,1,68.2,52,0,1,1,65.3,1,1,0,33.33333333,54.93333333,70,70.5,100,2,80,60,5
2025/1/29 16:15,0,1,1,68.2,52,0,1,1,65.33333333,1,1,0,33,54.73333333,70,70.5,100,2,80,60,5
2025/1/29 16:30,0,1,1,68.2,52,0,1,1,65.4,1,1,0,32,56.36666667,70,70.5,100,2,80,60,5
2025/1/29 16:45,0,1,1,68.2,52,0,1,1,65.46666667,1,1,0,31.66666667,56.3,70,70.6,100,2,80,60,5
2025/1/29 17:00,0,1,1,68.2,52,0,1,1,65.66666667,1,1,0,31,57.33333333,70,71.1,100,2,80,60,5
2025/1/29 17:15,0,1,1,68.2,52,0,1,1,65.96666667,1,1,0,29.66666667,58.06666667,70,71.03333333,100,2,80,60,5
2025/1/29 17:30,0,1,1,68.2,52,0,1,1,66.1,1,1,0,29,58.36666667,70,70.9,100,2,80,60,5
2025/1/29 17:45,0,1,1,68.2,52,0,1,1,66.1,1,1,0,28,58.26666667,70,70.96666667,100,2,80,60,5
