time,ClgPct,ClgStg01Cmd,ClgStg02Cmd,EffRmSp,ExhAirDmprFbk,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,SuplFanStatus,UnoccClgSp,UnoccHtgSp,oppMode,ClgPct_outlier,HtgPct_outlier,OutAirTemp_outlier,RmTemp_outlier,SuplFanSpd_outlier
2025-02-06 02:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.63333333,1.0,1.0,0.0,67.33333333,47.3,70.0,69.33333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 02:15:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.0,1.0,63.0,1.0,1.0,0.0,66.66666667,47.3,70.0,67.93333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 02:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.03333333,1.0,1.0,0.0,64.0,48.9,70.0,70.03333333,100.0,2.0,80.0,60.0,1,False,False,False,False,False
2025-02-06 02:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.26666667,1.0,1.0,0.0,64.0,48.46666667,70.0,68.13333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 03:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.73333333,1.0,1.0,0.0,64.0,48.33333333,70.0,69.26666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 03:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.63333333,1.0,1.0,0.0,63.66666667,49.33333333,70.0,68.83333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 03:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.2,1.0,1.0,0.0,63.66666667,49.0,70.0,67.93333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 03:45:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.8,1.0,1.0,0.0,64.0,49.0,70.0,69.56666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 04:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.5,1.0,1.0,0.0,63.66666667,48.43333333,70.0,68.53333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 04:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.06666667,1.0,1.0,0.0,63.66666667,48.06666667,70.0,67.93333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 04:30:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.8,1.0,1.0,0.0,65.0,48.26666667,70.0,69.7,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 04:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.53333333,1.0,1.0,0.0,64.66666667,49.2,70.0,68.46666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 05:00:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.3,1.0,1.0,0.0,64.33333333,49.0,70.0,67.86666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 05:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.06666667,1.0,1.0,0.0,63.33333333,50.2,70.0,69.66666667,100.0,2.0,80.0,60.0,1,False,False,False,False,False
2025-02-06 05:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.4,1.0,1.0,0.0,64.66666667,49.83333333,70.0,68.13333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 05:45:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.26666667,1.0,1.0,0.0,65.66666667,49.5,70.0,67.76666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 06:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.93333333,1.0,1.0,0.0,66.66666667,50.1,70.0,69.56666667,100.0,2.0,80.0,60.0,1,False,False,False,False,False
2025-02-06 06:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.2,1.0,1.0,0.0,68.0,49.3,70.0,68.03333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 06:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.66666667,1.0,1.0,0.0,68.33333333,48.6,70.0,69.2,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 06:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.53333333,1.0,1.0,0.0,70.0,48.06666667,70.0,68.86666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 07:00:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.0,1.0,1.0,0.0,71.66666667,47.6,70.0,67.83333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 07:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.83333333,1.0,1.0,0.0,71.0,49.4,70.0,69.63333333,100.0,2.0,80.0,60.0,1,False,False,False,False,False
2025-02-06 07:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.33333333,1.0,1.0,0.0,71.0,49.5,70.0,68.03333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 07:45:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,64.13333333,1.0,1.0,0.0,71.33333333,50.4,70.0,69.66666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 08:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.73333333,1.0,1.0,0.0,71.33333333,51.53333333,70.0,68.56666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 08:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.46666667,1.0,1.0,0.0,70.66666667,51.73333333,70.0,67.83333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 08:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.53333333,1.0,1.0,0.0,70.33333333,52.83333333,70.0,69.7,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 08:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.16666667,1.0,1.0,0.0,77.0,58.03333333,70.0,68.66666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 09:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.66666667,1.0,1.0,0.0,78.0,61.46666667,70.0,68.33333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 09:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.9,1.0,1.0,0.0,78.0,62.13333333,70.0,68.3,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 09:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.9,1.0,1.0,0.0,76.66666667,61.73333333,70.0,68.3,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 09:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.9,1.0,1.0,0.0,76.0,61.53333333,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 10:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.9,1.0,1.0,0.0,76.0,61.6,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 10:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.9,1.0,1.0,0.0,75.0,61.6,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 10:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.83333333,1.0,1.0,0.0,75.0,61.6,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 10:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,75.0,62.0,70.0,68.03333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 11:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,75.0,62.0,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 11:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,75.0,61.7,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 11:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,75.0,61.3,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 11:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,74.0,61.26666667,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 12:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.73333333,1.0,1.0,0.0,73.33333333,61.0,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 12:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,66.33333333,1.0,1.0,0.0,72.66666667,61.33333333,70.0,69.6,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 12:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.83333333,1.0,1.0,0.0,72.0,60.23333333,70.0,69.03333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 12:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.33333333,1.0,1.0,0.0,71.33333333,58.36666667,70.0,68.53333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 13:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.1,1.0,1.0,0.0,71.33333333,57.2,70.0,68.3,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 13:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.0,1.0,1.0,0.0,72.0,56.1,70.0,68.16666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 13:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.8,1.0,1.0,0.0,72.0,55.53333333,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 13:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.6,1.0,1.0,0.0,72.0,55.23333333,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 14:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.6,1.0,1.0,0.0,72.0,55.1,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 14:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.6,1.0,1.0,0.0,70.0,55.1,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 14:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.6,1.0,1.0,0.0,69.66666667,55.4,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 14:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.6,1.0,1.0,0.0,67.75,56.2,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 15:00:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,64.6,1.0,1.0,0.0,67.0,55.96666667,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 15:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,66.66666667,58.13333333,70.0,70.3,100.0,2.0,80.0,60.0,1,False,False,False,False,False
2025-02-06 15:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.16666667,1.0,1.0,0.0,65.0,58.26666667,70.0,69.06666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 15:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.1,1.0,1.0,0.0,63.66666667,57.83333333,70.0,69.0,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 16:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.1,1.0,1.0,0.0,63.0,57.5,70.0,68.93333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 16:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.1,1.0,1.0,0.0,61.33333333,58.53333333,70.0,68.63333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 16:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.1,1.0,1.0,0.0,61.0,59.2,70.0,68.6,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 16:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.26666667,1.0,1.0,0.0,60.66666667,60.46666667,70.0,68.63333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 17:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.4,1.0,1.0,0.0,59.66666667,61.06666667,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 17:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.4,1.0,1.0,0.0,59.0,60.16666667,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 17:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,59.0,61.76666667,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 17:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,59.0,61.2,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 18:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,59.66666667,61.26666667,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 18:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,59.0,61.33333333,70.0,69.13333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 18:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,59.66666667,60.56666667,70.0,69.46666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 18:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,60.0,60.96666667,70.0,69.5,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 19:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,60.0,60.46666667,70.0,69.46666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 19:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.66666667,1.0,1.0,0.0,60.66666667,58.7,70.0,69.2,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 19:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,61.0,58.0,70.0,69.13333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 19:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.4,1.0,1.0,0.0,61.66666667,57.4,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 20:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.3,1.0,1.0,0.0,62.0,57.53333333,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 20:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.46666667,1.0,1.0,0.0,61.0,60.0,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 20:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,58.0,60.73333333,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 20:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.66666667,1.0,1.0,0.0,57.66666667,61.76666667,70.0,69.2,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 21:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.83333333,1.0,1.0,0.0,55.66666667,62.26666667,70.0,69.2,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 21:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.9,1.0,1.0,0.0,54.33333333,62.76666667,70.0,69.2,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 21:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.9,1.0,1.0,0.0,53.33333333,62.26666667,70.0,69.06666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 21:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.83333333,1.0,1.0,0.0,54.0,60.6,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 22:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,54.0,58.83333333,70.0,68.7,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 22:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.66666667,1.0,1.0,0.0,54.0,57.5,70.0,68.7,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 22:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.33333333,1.0,1.0,0.0,55.0,54.63333333,70.0,68.63333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 22:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.23333333,1.0,1.0,0.0,55.0,53.86666667,70.0,68.53333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 23:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.0,1.0,1.0,0.0,54.66666667,53.86666667,70.0,68.4,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 23:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.0,1.0,1.0,0.0,53.33333333,53.5,70.0,68.4,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 23:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,65.0,1.0,1.0,0.0,54.0,52.65,70.0,68.4,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-06 23:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.8,1.0,1.0,0.0,56.0,50.76666667,70.0,68.4,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 00:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.56666667,1.0,1.0,0.0,57.66666667,49.5,70.0,68.3,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 00:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.43333333,1.0,1.0,0.0,58.66666667,48.43333333,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 00:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.13333333,1.0,1.0,0.0,59.0,47.76666667,70.0,68.03333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 00:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.8,1.0,1.0,0.0,59.0,47.93333333,70.0,67.86666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 01:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.93333333,1.0,1.0,0.0,58.0,48.13333333,70.0,67.8,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 01:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.7,1.0,1.0,0.0,57.0,47.36666667,70.0,67.8,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 01:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.63333333,1.0,1.0,0.0,57.0,46.8,70.0,67.73333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 01:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.4,1.0,1.0,0.0,56.0,46.6,70.0,67.53333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 02:00:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.93333333,1.0,1.0,0.0,56.33333333,46.16666667,70.0,68.26666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 02:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.36666667,1.0,1.0,0.0,56.66666667,48.4,70.0,69.36666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 02:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.7,1.0,1.0,0.0,55.33333333,47.83333333,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 02:45:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,64.13333333,1.0,1.0,0.0,56.33333333,47.96666667,70.0,68.63333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 03:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.23333333,1.0,1.0,0.0,56.33333333,49.6,70.0,69.06666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 03:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.7,1.0,1.0,0.0,55.66666667,49.6,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 03:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.33333333,1.0,1.0,0.0,54.33333333,49.5,70.0,67.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 03:45:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.7,1.0,1.0,0.0,54.33333333,48.1,70.0,68.73333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 04:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.76666667,1.0,1.0,0.0,54.0,47.63333333,70.0,69.03333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 04:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.13333333,1.0,1.0,0.0,54.0,47.5,70.0,67.96666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 04:30:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.43333333,1.0,1.0,0.0,54.33333333,47.9,70.0,68.63333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 04:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.5,1.0,1.0,0.0,54.0,48.66666667,70.0,68.9,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 05:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.86666667,1.0,1.0,0.0,53.0,47.3,70.0,67.83333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 05:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.96666667,1.0,1.0,0.0,54.0,47.1,70.0,69.73333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 05:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.2,1.0,1.0,0.0,54.0,47.36666667,70.0,68.4,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 05:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.7,1.0,1.0,0.0,54.0,46.6,70.0,67.8,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 06:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,64.03333333,1.0,1.0,0.0,55.0,47.86666667,70.0,69.93333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 06:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.33333333,1.0,1.0,0.0,55.0,48.6,70.0,68.33333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 06:30:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.3,1.0,1.0,0.0,55.33333333,46.63333333,70.0,67.93333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 06:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.96666667,1.0,1.0,0.0,55.66666667,47.7,70.0,69.73333333,100.0,2.0,80.0,60.0,1,False,False,False,False,False
2025-02-07 07:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.96666667,1.0,1.0,0.0,55.33333333,46.1,70.0,68.1,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 07:15:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,63.53333333,1.0,1.0,0.0,54.66666667,45.53333333,70.0,68.86666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 07:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.2,1.0,1.0,0.0,53.0,46.26666667,70.0,68.53333333,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 07:45:00,0.0,1.0,1.0,68.2,52.0,16.66666667,1.333333333,1.0,62.83333333,1.0,1.0,0.0,53.33333333,44.46666667,70.0,67.8,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 08:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.86666667,1.0,1.0,0.0,53.66666667,45.86666667,70.0,70.03333333,100.0,2.0,80.0,60.0,1,False,False,False,False,False
2025-02-07 08:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.1,1.0,1.0,0.0,53.0,46.65,70.0,68.2,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 08:30:00,0.0,1.0,1.0,68.2,52.0,12.5,1.25,1.0,63.35,1.0,1.0,0.0,53.5,45.925,70.0,68.975,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 08:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.03333333,1.0,1.0,0.0,53.0,45.53333333,70.0,68.46666667,100.0,2.0,80.0,60.0,0,False,False,False,False,False
2025-02-07 09:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.1,1.0,1.0,0.0,53.66666667,43.83333333,70.0,68.7,100.0,2.0,80.0,60.0,0,False,False,False,False,False
