VAV_ID,AirFlow_mean,AirFlow_std,Temp_deviation,Cooling_ratio,Outlier_count,Daily_volatility,Cluster,Anomaly_Score
FF,953.6914479512736,180.85031958896045,0.9978427810077521,0.0,5244,116.76753034180933,0,4990369.360136914
JJ,924.4319004360465,185.99743683974836,1.1127254637320039,0.0,4816,98.89782568325603,0,4953925.015128138
DD,920.6777998684939,44.353894557648324,0.9553419158361025,0.0,4816,29.155673029419916,0,4235971.040822953
